Accounts,On/Off,Wine,Date,Address,Lat,Lon
Rhett's Bar and Grill,on,Foothills,5/21,"134 Wood Ridge Terrace Ste.100, Zion Crossroads, VA 22942",37.9804992,-78.2134246
Rhett's Bar and Grill,on,Five Forks,5/21,"134 Wood Ridge Terrace Ste.100, Zion Crossroads, VA 22942",37.9804992,-78.2134246
Rio Hill Wine & Beer,off,Eluvium,5/21,"1908 Rio Hill Center, Charlottesville, VA 22901",38.0877905,-78.4749043
Whole Foods - Arlington,on/off,Rosé,5/21,"2700 Wilson Blvd., Arlington, VA 22201",38.8891237,-77.0909738
Whole Foods - Ashburn,on/off,Five Forks,5/21,"19800 Belmont Chase Dr, Ashburn, VA 20147",39.0686101,-77.4843579
Whole Foods - Charlottesville,on/off,Five Forks,5/21,"1797 Hydraulic Road, Charlottesville, VA 22901",38.059773,-78.4891351
Whole Foods - Foggy Bottom,on/off,Five Forks,5/21,"2201 I Street NW, Washington, DC 20037",38.9010776,-77.0490824
Whole Foods - H Street,on/off,Young Wine,5/21,"600-A H Street, NE, Washington, DC 20002",38.9005142,-76.9976267
Whole Foods - H Street,on/off,Five Forks,5/21,"600-A H Street, NE, Washington, DC 20002",38.9005142,-76.9976267
Whole Foods - P Street,on/off,Rosé,5/21,"1440 P Street NW, Washington, DC 20005",38.9092854,-77.0335078
Whole Foods - Pentagon City,on/off,Rosé,5/21,"520 12th St S Ste 100, Arlington, VA 22202",38.8627722,-77.0549476
Whole Foods - Short Pump,on/off,Young Wine,5/21,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Whole Foods - Short Pump,on/off,Five Forks,5/21,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Whole Foods - Short Pump,on/off,Foothills,5/21,"11173 West Broad St., Richmond, VA 23060",37.6475665,-77.5997292
Whole Foods - South Capitol Hill,on/off,Young Wine,5/21,"101 H St. SE, Washington, DC 20003",38.8802709,-77.0048851
Whole Foods - South Capitol Hill,on/off,Rosé,5/21,"101 H St. SE, Washington, DC 20003",38.8802709,-77.0048851
Whole Foods - West Broad,on/off,Young Wine,5/21,"2024 W Broad Street, Richmond, VA 23220",37.5581958,-77.4612166
"Wool Factory, The",on/off,Young Wine,5/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
"Wool Factory, The",on/off,Rosé,5/21,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Greenwood,off,RISE,7/20,"6701 Rockfish Gap TPK, Crozet, VA 22932",38.0413202,-78.732343
A Pimento Catering,on,RISE,9/20,"1304-C E Market St., Charlottesville, VA 22902",38.0257736,-78.4671133
Crystal City Wine Shop,off,RISE,9/20,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Field & Main,on/off,RISE,9/20,"8369 W. Main St., Marshall, VA 20115",38.8647631,-77.8574303
"Wool Factory, The",on/off,RISE,9/20,"1837 Broadway Street, Charlottesville, VA 22902",38.0195964,-78.4553634
Clifton Inn,on,RISE,10/20,"1296 Clifton Inn Dr, Charlottesville, VA 22911",38.007264,-78.397257
Mom's Apple Pie Hill High,off,RISE,10/20,"35246 Harry Byrd Hwy Ste. 100, Round Hill, VA 20141",39.1277991,-77.7873132
Salisbury Country Club,on,RISE,10/20,"13620 W. Salisbury Rd, Midlothian, VA 23113",37.5278854,-77.6533788
Balducci's - Alexandria,off,RISE,11/20,"600 Franklin St, Alexandria, VA 22314",38.7978102,-77.0479011
Market Street Wine Shop,off,RISE,11/20,"311 East Market St, Charlottesville, VA 22902",38.0310698,-78.4789677
Market Street Wine Shop,off,RISE,11/20,"311 East Market St, Charlottesville, VA 22902",38.0310698,-78.4789677
Mom's Apple Pie Hill High,off,RISE,12/20,"35246 Harry Byrd Hwy Ste. 100, Round Hill, VA 20141",39.1277991,-77.7873132
Barrel Chest,off,RISE,12/20,"4035 Electric Rd. #B, Roanoke, VA 24018",37.2235279,-79.982868
Crystal City Wine Shop,off,RISE,12/20,"220 20th St. South, Arlington, VA 22202",38.85597,-77.0500304
Libbie Market,off,RISE,12/20,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Fat Canary,on,RISE,01/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Fat Canary,on,RISE,01/21,"The Cheese Shop of VA, Inc., Williamsburg, VA 23185",37.2706994,-76.7061859
Ellwood Thompson,off,RISE,3/21,"4 N Thompson St, Richmond, VA 23221",37.5587747,-77.4875763
Fahrenheit 132,on,RISE,4/21,"328 William Street, Fredericksburg, VA 22401",38.3028665,-77.4612967
Libbie Market,off,RISE,4/21,"400 Libbie Ave., Richmond, VA 23226",37.5746309,-77.5183971
Balducci's - Alexandria,off,RISE,5/21,"600 Franklin St, Alexandria, VA 22314",38.7978102,-77.0479011
